category,company_name,product_name,crawl_date,가격요소주계약기준_계약체결비용지수_계약체결비용지수_남자,가격요소주계약기준_계약체결비용지수_계약체결비용지수_여자,가격요소주계약기준_금리부가방식_및_적용금리_금리연동형_자산연계형_최저보증이율,가격요소주계약기준_금리부가방식_및_적용금리_금리연동형_자산연계형_현재공시이율,가격요소주계약기준_금리부가방식_및_적용금리_금리확정형_확정이율,가격요소주계약기준_보장범위지수_보장범위지수_암입원,가격요소주계약기준_보장범위지수_보장범위지수_암진단,가격요소주계약기준_보험가격지수_보험가격지수_남자,가격요소주계약기준_보험가격지수_보험가격지수_여자,가격요소주계약기준_부가보험료지수_부가보험료지수_남자,가격요소주계약기준_부가보험료지수_부가보험료지수_여자,보장내용_및_보험료_구분_구분_구분,보장내용_및_보험료_급부명칭_급부명칭_급부명칭,보장내용_및_보험료_보험료_보험료_가입금액,보장내용_및_보험료_보험료_보험료_남자,보장내용_및_보험료_보험료_보험료_여자,보장내용_및_보험료_지급금액_지급금액_지급금액,보장내용_및_보험료_지급사유_지급사유_지급사유,보험회사명_보험회사명_보험회사명_보험회사명,상품명_상품명_상품명_상품명,상품운용_대표번호_대표번호_대표번호,상품운용_특이사항_특이사항_특이사항,상품운용_판매일자_판매일자_판매일자,상품운용_판매채널_판매채널_판매채널,상품특징_갱신주기_갱신주기_갱신주기,상품특징_상품특징_상품특징_상품특징,상품특징_유니버셜_유니버셜_유니버셜,상품특징_최저보증사항_최저사망보험_부과방식_최저사망보험_부과방식,상품특징_최저보증사항_최저사망보험금_최저사망보험금,상품특징_최저보증사항_최저해약보험_부과방식_최저해약보험_부과방식,상품특징_최저보증사항_최저해약보험금_최저해약보험금,상품특징_해약환급금_해약환급금_해약환급금
암보험,한화생명,한화생명 장애인전용 곰두리보장보험 무배당,2025-09-25 16:48:48,-,-,-,-,2.75 %,133.3 %,115.8 %,89.4 %,91.3 %,-,-,주계약,암직접치료통원자금,"1,000만원",26400  원,"28,200  원",1회당 3만원,"보험기간 중 피보험자가 암보장개시일 이후에 ‘암(기타피부암, 대장점막내암 제외)’으로 진단이 확정되고, 보험기간 중 그 ‘암(기타피부암, 대장점막내암 제외)’의 직접적인 치료를 목적으로 병원 또는 의원(한방병원 또는 한의원을 포함)에서 통원치료를 받았을 경우(1일 1회한, 연간 30회한)",한화생명,한화생명 장애인전용 곰두리보장보험 무배당,1588-6363,"1. 가입나이 : 만15세 ~ 60세(납입기간, 보험기간별로 상이) 2. 가입한도 : 100만원 ~ 1,000만원 3. 보험기간 : 10, 20년 만기, 60, 70세 만기 4. 납입기간 : 5, 10, 15, 20년납, 전기납 5. 납입주기 : 월납, 3개월납, 6개월납, 연납 6. 보험가격지수 기준 : 40세, 70세만기, 20년납, 가입금액 1,000만원, 월납 7. 보험료 기준 : 40세, 가입금액 1,000만원, 70세만기, 20년납, 월납 8. 보장범위지수 기준 : 남자 40세, 월납  - 암진단 : 개별상품 위험보험료는 일반암진단금 1,000만원(최초1회한), 초기 이외의 갑상선암 진단금 800만원(최초1회한), 소액암진단금 200만원(최초1회한) 지급 기준으로 산출  - 암입원 : 개별상품 위험보험료는 일반암 또는 갑상선암 입원금 5만원, 소액암 입원금 2만원 지급 기준으로 산출 9. 특약 기준 : - 장애인전용 곰두리암사망특약 무배당 : 70세만기 20년납, 월납  - 첫날부터 요양병원암입원특약Ⅱ(갱신형) 무배당 : 갱신형, 20년만기 20년납",2025-09-01,대면채널,비갱신형,,비유니버셜,,,,,만기환급
암보험,한화생명,한화생명 장애인전용 곰두리보장보험 무배당,2025-09-25 16:48:48,-,-,-,-,2.75 %,133.3 %,115.8 %,89.4 %,91.3 %,-,-,주계약,암직접치료통원자금,"1,000만원",26400  원,"28,200  원",1회당 1만5천원,"보험기간 중 피보험자가 기타피부암, 대장점막내암, 제자리암 또는 경계성종양으로 진단이 확정되고, 보험기간 중 그 기타피부암, 대장점막내암, 제자리암 또는 경계성종양의 직접적인 치료를 목적으로 병원 또는 의원(한방병원 또는 한의원을 포함)에서 통원치료를 받았을 경우(1일 1회한, 연간 30회한)",한화생명,한화생명 장애인전용 곰두리보장보험 무배당,1588-6363,"1. 가입나이 : 만15세 ~ 60세(납입기간, 보험기간별로 상이) 2. 가입한도 : 100만원 ~ 1,000만원 3. 보험기간 : 10, 20년 만기, 60, 70세 만기 4. 납입기간 : 5, 10, 15, 20년납, 전기납 5. 납입주기 : 월납, 3개월납, 6개월납, 연납 6. 보험가격지수 기준 : 40세, 70세만기, 20년납, 가입금액 1,000만원, 월납 7. 보험료 기준 : 40세, 가입금액 1,000만원, 70세만기, 20년납, 월납 8. 보장범위지수 기준 : 남자 40세, 월납  - 암진단 : 개별상품 위험보험료는 일반암진단금 1,000만원(최초1회한), 초기 이외의 갑상선암 진단금 800만원(최초1회한), 소액암진단금 200만원(최초1회한) 지급 기준으로 산출  - 암입원 : 개별상품 위험보험료는 일반암 또는 갑상선암 입원금 5만원, 소액암 입원금 2만원 지급 기준으로 산출 9. 특약 기준 : - 장애인전용 곰두리암사망특약 무배당 : 70세만기 20년납, 월납  - 첫날부터 요양병원암입원특약Ⅱ(갱신형) 무배당 : 갱신형, 20년만기 20년납",2025-09-01,대면채널,비갱신형,,비유니버셜,,,,,만기환급
암보험,한화생명,한화생명 장애인전용 곰두리보장보험 무배당,2025-09-25 16:48:48,-,-,-,-,2.75 %,133.3 %,115.8 %,89.4 %,91.3 %,-,-,특약,장애인전용 곰두리암사망특약 무배당,"1,000만원",1600  원,"1,010  원","1,000만원","보험기간 중 피보험자가 암보장개시일 이후에 ‘암(기타피부암, 대장점막내암 제외)’ 또는 보장개시일 이후에 ‘기타피부암’, ‘대장점막내암’으로 진단이 확정되고, 보험기간 중 그 ‘암(기타피부암, 대장점막내암 제외)’, ‘기타피부암’ 또는 ‘대장점막내암’을 직접적인 원인으로 사망한 경우",한화생명,한화생명 장애인전용 곰두리보장보험 무배당,1588-6363,"1. 가입나이 : 만15세 ~ 60세(납입기간, 보험기간별로 상이) 2. 가입한도 : 100만원 ~ 1,000만원 3. 보험기간 : 10, 20년 만기, 60, 70세 만기 4. 납입기간 : 5, 10, 15, 20년납, 전기납 5. 납입주기 : 월납, 3개월납, 6개월납, 연납 6. 보험가격지수 기준 : 40세, 70세만기, 20년납, 가입금액 1,000만원, 월납 7. 보험료 기준 : 40세, 가입금액 1,000만원, 70세만기, 20년납, 월납 8. 보장범위지수 기준 : 남자 40세, 월납  - 암진단 : 개별상품 위험보험료는 일반암진단금 1,000만원(최초1회한), 초기 이외의 갑상선암 진단금 800만원(최초1회한), 소액암진단금 200만원(최초1회한) 지급 기준으로 산출  - 암입원 : 개별상품 위험보험료는 일반암 또는 갑상선암 입원금 5만원, 소액암 입원금 2만원 지급 기준으로 산출 9. 특약 기준 : - 장애인전용 곰두리암사망특약 무배당 : 70세만기 20년납, 월납  - 첫날부터 요양병원암입원특약Ⅱ(갱신형) 무배당 : 갱신형, 20년만기 20년납",2025-09-01,대면채널,비갱신형,,비유니버셜,,,,,만기환급
암보험,한화생명,한화생명 장애인전용 곰두리보장보험 무배당,2025-09-25 16:48:48,-,-,-,-,2.75 %,133.3 %,115.8 %,89.4 %,91.3 %,-,-,특약,첫날부터 요양병원암입원특약Ⅱ(갱신형) 무배당(20년만기),1만원,43  원,115  원,요양병원 입원 1일당 1만원 ※ 이외 보장담보는 상품요약서 참조,"보험기간 중 피보험자가 암보장개시일 이후에 암(기타피부암, 대장점막내암 제외)으로 진단이 확정되고, 그 암(기타피부암, 대장점막내암 제외)의 치료를 목적으로 1일 이상 요양병원에 입원하였을 경우(1회 입원당 지급일수 60일 한도, 누적 지급일수 365일 한도) ※ 이외 보장담보는 상품요약서 참조",한화생명,한화생명 장애인전용 곰두리보장보험 무배당,1588-6363,"1. 가입나이 : 만15세 ~ 60세(납입기간, 보험기간별로 상이) 2. 가입한도 : 100만원 ~ 1,000만원 3. 보험기간 : 10, 20년 만기, 60, 70세 만기 4. 납입기간 : 5, 10, 15, 20년납, 전기납 5. 납입주기 : 월납, 3개월납, 6개월납, 연납 6. 보험가격지수 기준 : 40세, 70세만기, 20년납, 가입금액 1,000만원, 월납 7. 보험료 기준 : 40세, 가입금액 1,000만원, 70세만기, 20년납, 월납 8. 보장범위지수 기준 : 남자 40세, 월납  - 암진단 : 개별상품 위험보험료는 일반암진단금 1,000만원(최초1회한), 초기 이외의 갑상선암 진단금 800만원(최초1회한), 소액암진단금 200만원(최초1회한) 지급 기준으로 산출  - 암입원 : 개별상품 위험보험료는 일반암 또는 갑상선암 입원금 5만원, 소액암 입원금 2만원 지급 기준으로 산출 9. 특약 기준 : - 장애인전용 곰두리암사망특약 무배당 : 70세만기 20년납, 월납  - 첫날부터 요양병원암입원특약Ⅱ(갱신형) 무배당 : 갱신형, 20년만기 20년납",2025-09-01,대면채널,비갱신형,,비유니버셜,,,,,만기환급
암보험,한화생명,한화생명 간편가입 Need AI 암보험 무배당,2025-09-25 16:48:48,-,-,-,-,2.75 %,0 %,0 %,130.0 %,133.1 %,-,-,주계약,암사망보험금,500만원,7200  원,"6,000  원",250만원,"보험기간 중 피보험자가 암보장개시일 이후에 ‘암(기타피부암 및 대장점막내암 제외)’ 또는 보장개시일 이후에 ‘기타피부암’, ‘대장점막내암’으로 진단이 확정되고, 보험기간 중 그 ‘암(기타피부암 및 대장점막내암 제외)’, ‘기타피부암’ 또는 ‘대장점막내암’을 직접적인 원인으로 사망한 경우",한화생명,한화생명 간편가입 Need AI 암보험 무배당,1588-6363,"1. 가입나이 : 15세 ~ 80세(보험종목, 성별, 보험기간 및 납입기간별로 상이) 2. 가입한도 : 주계약 보험가입금액 50만원 ~ 500만원 (※ 특약의 가입한도는 회사의 별도로 정한 기준에 따라 적용) 3. 보험기간 : 100세만기 4. 납입기간 : 10, 15, 20년납 5. 보험종류 : 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%) 6. 보험가격지수 기준 : 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%), 남/여 40세, 간편가입형(5년), 100세만기, 20년납, 월납, 주계약 가입금액 500만원 7. 보험료(주계약) 기준 : 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%), 남/여 40세, 간편가입형(5년), 100세만기, 20년납, 월납, 주계약 가입금액 500만원 8. 특약 보험료 기준 : 특약 가입금액은 1천만원 또는 최대 가입금액(1천만원 미만인 경우) 기준 (비갱신형) : 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%), 남/여 40세, 간편가입형(5년), 100세만기, 20년납, 월납 9. 참고사항 : 주계약의 경우 암사망/사망급부로 구성 보장범위지수 해당없음",2025-09-01,대면채널,비갱신형,,비유니버셜,,,,,무해지/저해지환급
암보험,한화생명,한화생명 간편가입 Need AI 암보험 무배당,2025-09-25 16:48:48,-,-,-,-,2.75 %,0 %,0 %,130.0 %,133.1 %,-,-,주계약,사망보험금,500만원,7200  원,"6,000  원",250만원,보험기간 중 피보험자가 사망한 경우,한화생명,한화생명 간편가입 Need AI 암보험 무배당,1588-6363,"1. 가입나이 : 15세 ~ 80세(보험종목, 성별, 보험기간 및 납입기간별로 상이) 2. 가입한도 : 주계약 보험가입금액 50만원 ~ 500만원 (※ 특약의 가입한도는 회사의 별도로 정한 기준에 따라 적용) 3. 보험기간 : 100세만기 4. 납입기간 : 10, 15, 20년납 5. 보험종류 : 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%) 6. 보험가격지수 기준 : 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%), 남/여 40세, 간편가입형(5년), 100세만기, 20년납, 월납, 주계약 가입금액 500만원 7. 보험료(주계약) 기준 : 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%), 남/여 40세, 간편가입형(5년), 100세만기, 20년납, 월납, 주계약 가입금액 500만원 8. 특약 보험료 기준 : 특약 가입금액은 1천만원 또는 최대 가입금액(1천만원 미만인 경우) 기준 (비갱신형) : 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%), 남/여 40세, 간편가입형(5년), 100세만기, 20년납, 월납 9. 참고사항 : 주계약의 경우 암사망/사망급부로 구성 보장범위지수 해당없음",2025-09-01,대면채널,비갱신형,,비유니버셜,,,,,무해지/저해지환급
암보험,한화생명,한화생명 간편가입 Need AI 암보험 무배당,2025-09-25 16:48:48,-,-,-,-,2.75 %,0 %,0 %,130.0 %,133.1 %,-,-,특약,암주요치료보장N특약[암(기타피부암·갑상선암 제외)](연1회) 무배당,"1,000만원",40460  원,"32,310  원","1,000만원 *1년미만 50% 지급","보험기간 중 피보험자가 암보장개시일 이후에 ‘암(기타피부암 및 갑상선암 제외)’으로 최초 진단이 확정되고, 최초 진단확정일로부터 이후 매년 진단확정일의 전일까지 ‘암(기타피부암 및 갑상선암 제외)’으로 ‘암 주요치료’(‘암 수술’, ‘항암약물치료’, ‘항암방사선치료’) 중 어느 하나의 치료를 받은 경우 (매년,(매회), 최초 진단확정일로부터 최대 10년간, 매년 1회를 한도로 지급(최대 10회 지급)) ※ 이외 보장담보는 상품요약서 참조",한화생명,한화생명 간편가입 Need AI 암보험 무배당,1588-6363,"1. 가입나이 : 15세 ~ 80세(보험종목, 성별, 보험기간 및 납입기간별로 상이) 2. 가입한도 : 주계약 보험가입금액 50만원 ~ 500만원 (※ 특약의 가입한도는 회사의 별도로 정한 기준에 따라 적용) 3. 보험기간 : 100세만기 4. 납입기간 : 10, 15, 20년납 5. 보험종류 : 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%) 6. 보험가격지수 기준 : 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%), 남/여 40세, 간편가입형(5년), 100세만기, 20년납, 월납, 주계약 가입금액 500만원 7. 보험료(주계약) 기준 : 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%), 남/여 40세, 간편가입형(5년), 100세만기, 20년납, 월납, 주계약 가입금액 500만원 8. 특약 보험료 기준 : 특약 가입금액은 1천만원 또는 최대 가입금액(1천만원 미만인 경우) 기준 (비갱신형) : 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%), 남/여 40세, 간편가입형(5년), 100세만기, 20년납, 월납 9. 참고사항 : 주계약의 경우 암사망/사망급부로 구성 보장범위지수 해당없음",2025-09-01,대면채널,비갱신형,,비유니버셜,,,,,무해지/저해지환급
암보험,한화생명,한화생명 간편가입 Need AI 암보험 무배당,2025-09-25 16:48:48,-,-,-,-,2.75 %,0 %,0 %,130.0 %,133.1 %,-,-,특약,암주요치료보장N특약[기타피부암·갑상선암](연1회) 무배당,200만원,1100  원,"2,200  원",200만원 *1년미만 50% 지급,"보험기간 중 피보험자가 암보장개시일 이후에 ‘기타피부암’ 또는 ‘갑상선암’으로 최초 진단이 확정되고, 최초 진단확정일로부터 이후 매년 진단확정일의 전일까지 ‘기타피부암’ 또는 ‘갑상선암’으로 ‘암 주요치료’(‘암 수술’, ‘항암약물치료’, ‘항암방사선치료’) 중 어느 하나의 치료를 받은 경우 (매년(매회), 최초 진단확정일로부터 최대 10년간, 매년 1회를 한도로 지급(최대 10회 지급)) ※ 이외 보장담보는 상품요약서 참조",한화생명,한화생명 간편가입 Need AI 암보험 무배당,1588-6363,"1. 가입나이 : 15세 ~ 80세(보험종목, 성별, 보험기간 및 납입기간별로 상이) 2. 가입한도 : 주계약 보험가입금액 50만원 ~ 500만원 (※ 특약의 가입한도는 회사의 별도로 정한 기준에 따라 적용) 3. 보험기간 : 100세만기 4. 납입기간 : 10, 15, 20년납 5. 보험종류 : 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%) 6. 보험가격지수 기준 : 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%), 남/여 40세, 간편가입형(5년), 100세만기, 20년납, 월납, 주계약 가입금액 500만원 7. 보험료(주계약) 기준 : 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%), 남/여 40세, 간편가입형(5년), 100세만기, 20년납, 월납, 주계약 가입금액 500만원 8. 특약 보험료 기준 : 특약 가입금액은 1천만원 또는 최대 가입금액(1천만원 미만인 경우) 기준 (비갱신형) : 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%), 남/여 40세, 간편가입형(5년), 100세만기, 20년납, 월납 9. 참고사항 : 주계약의 경우 암사망/사망급부로 구성 보장범위지수 해당없음",2025-09-01,대면채널,비갱신형,,비유니버셜,,,,,무해지/저해지환급
암보험,한화생명,한화생명 간편가입 Need AI 암보험 무배당,2025-09-25 16:48:48,-,-,-,-,2.75 %,0 %,0 %,130.0 %,133.1 %,-,-,특약,첫날부터 요양병원암입원N특약 무배당,2만원,482  원,630  원,2만원 *1년미만 50% 지급,"보험기간 중 피보험자가 암보장개시일 이후에 암(기타피부암, 대장점막내암 제외)으로 진단이 확정되고, 그 암(기타피부암, 대장점막내암 제외)의 치료를 목적으로 1일 이상 요양병원에 입원하였을 경우(1일당, 1회 입원당 지급일수 60일 한도, 누적 지급일수 365일 한도) ※ 이외 보장담보는 상품요약서 참조",한화생명,한화생명 간편가입 Need AI 암보험 무배당,1588-6363,"1. 가입나이 : 15세 ~ 80세(보험종목, 성별, 보험기간 및 납입기간별로 상이) 2. 가입한도 : 주계약 보험가입금액 50만원 ~ 500만원 (※ 특약의 가입한도는 회사의 별도로 정한 기준에 따라 적용) 3. 보험기간 : 100세만기 4. 납입기간 : 10, 15, 20년납 5. 보험종류 : 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%) 6. 보험가격지수 기준 : 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%), 남/여 40세, 간편가입형(5년), 100세만기, 20년납, 월납, 주계약 가입금액 500만원 7. 보험료(주계약) 기준 : 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%), 남/여 40세, 간편가입형(5년), 100세만기, 20년납, 월납, 주계약 가입금액 500만원 8. 특약 보험료 기준 : 특약 가입금액은 1천만원 또는 최대 가입금액(1천만원 미만인 경우) 기준 (비갱신형) : 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%), 남/여 40세, 간편가입형(5년), 100세만기, 20년납, 월납 9. 참고사항 : 주계약의 경우 암사망/사망급부로 구성 보장범위지수 해당없음",2025-09-01,대면채널,비갱신형,,비유니버셜,,,,,무해지/저해지환급
암보험,한화생명,한화생명 간편가입 Need AI 암보험 무배당,2025-09-25 16:48:48,-,-,-,-,2.75 %,0 %,0 %,130.0 %,133.1 %,-,-,특약,첫날부터 암직접치료입원N특약(요양병원제외) 무배당,2만원,1634  원,"1,378  원",2만원 *1년미만 50% 지급,"보험기간 중 피보험자가 암보장개시일 이후에 ‘암(기타피부암, 대장점막내암 제외)’으로 진단이 확정되고, 그 ‘암(기타피부암, 대장점막내암 제외)’의 직접적인 치료를 목적으로 1일 이상 입원하였을 경우(1일당, 1회 입원당 지급일수 120일 한도) ※ 이외 보장담보는 상품요약서 참조",한화생명,한화생명 간편가입 Need AI 암보험 무배당,1588-6363,"1. 가입나이 : 15세 ~ 80세(보험종목, 성별, 보험기간 및 납입기간별로 상이) 2. 가입한도 : 주계약 보험가입금액 50만원 ~ 500만원 (※ 특약의 가입한도는 회사의 별도로 정한 기준에 따라 적용) 3. 보험기간 : 100세만기 4. 납입기간 : 10, 15, 20년납 5. 보험종류 : 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%) 6. 보험가격지수 기준 : 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%), 남/여 40세, 간편가입형(5년), 100세만기, 20년납, 월납, 주계약 가입금액 500만원 7. 보험료(주계약) 기준 : 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%), 남/여 40세, 간편가입형(5년), 100세만기, 20년납, 월납, 주계약 가입금액 500만원 8. 특약 보험료 기준 : 특약 가입금액은 1천만원 또는 최대 가입금액(1천만원 미만인 경우) 기준 (비갱신형) : 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%), 남/여 40세, 간편가입형(5년), 100세만기, 20년납, 월납 9. 참고사항 : 주계약의 경우 암사망/사망급부로 구성 보장범위지수 해당없음",2025-09-01,대면채널,비갱신형,,비유니버셜,,,,,무해지/저해지환급
암보험,한화생명,한화생명 e암보험(비갱신형) 무배당 (표준체형),2025-09-25 16:48:48,-,-,-,-,2.75 %,-,96.4 %,102.3 %,101.2 %,-,-,주계약,특정 고액치료비관련 암진단자금,"3,000만원",32790  원,"25,140  원","2년미만 1,500만원, 2년이상 3,000만원","보험기간 중 피보험자가 암보장개시일 이후에 ‘특정 고액치료비관련암’으로 진단이 확정되었을 경우(최초 1회한, 2년미만 50%지급)",한화생명,한화생명 e암보험(비갱신형) 무배당 (표준체형),1588-6363,"1. 가입나이 : 만19~60세(납입기간에 따라 상이) 2. 보험기간 : 20년만기, 60, 70, 80, 100세만기 3. 납입기간 : 5, 10, 15, 20, 30년납, 60세납, 전기납 4. 납입주기 : 월납 5. 보험가격지수 기준 : 표준체형, 40세, 80세만기, 20년납, 주계약 가입금액 3,000만원 6. 보장범위지수 기준 : 표준체형, 남자 40세, 월납, 개별상품 위험보험료는 일반암 진단 1,000만원(최초1회한) 특정 고액치료비관련암 진단 1,000만원(최초1회한),  중증 갑상선암 진단 800만원(최초1회한),  특정 소액암 진단 600만원(최초1회한),  소액질병 진단 200만원(각각 최초1회한) 지급 기준으로 산출 7. 보험료 기준 : 표준체형, 40세, 주계약 가입금액 3,000만원, 80세만기, 20년납, 월납 *특약공시 : 부가가능한 특약 없음",2025-09-01,CM,비갱신형,,비유니버셜,,,,,무해지/저해지환급
암보험,한화생명,한화생명 e암보험(비갱신형) 무배당 (표준체형),2025-09-25 16:48:48,-,-,-,-,2.75 %,-,96.4 %,102.3 %,101.2 %,-,-,주계약,암진단자금,"3,000만원",32790  원,"25,140  원","2년미만 1,500만원, 2년이상 3,000만원","보험기간 중 피보험자가 암보장개시일 이후에 ‘암(직ㆍ결장암, 유방암, 여성생식기암, 전립선암, 기타피부암, 갑상선암, 대장점막내암 제외)’으로 진단이 확정되었을 경우(최초 1회한, 2년미만 50%지급)",한화생명,한화생명 e암보험(비갱신형) 무배당 (표준체형),1588-6363,"1. 가입나이 : 만19~60세(납입기간에 따라 상이) 2. 보험기간 : 20년만기, 60, 70, 80, 100세만기 3. 납입기간 : 5, 10, 15, 20, 30년납, 60세납, 전기납 4. 납입주기 : 월납 5. 보험가격지수 기준 : 표준체형, 40세, 80세만기, 20년납, 주계약 가입금액 3,000만원 6. 보장범위지수 기준 : 표준체형, 남자 40세, 월납, 개별상품 위험보험료는 일반암 진단 1,000만원(최초1회한) 특정 고액치료비관련암 진단 1,000만원(최초1회한),  중증 갑상선암 진단 800만원(최초1회한),  특정 소액암 진단 600만원(최초1회한),  소액질병 진단 200만원(각각 최초1회한) 지급 기준으로 산출 7. 보험료 기준 : 표준체형, 40세, 주계약 가입금액 3,000만원, 80세만기, 20년납, 월납 *특약공시 : 부가가능한 특약 없음",2025-09-01,CM,비갱신형,,비유니버셜,,,,,무해지/저해지환급
암보험,한화생명,한화생명 e암보험(비갱신형) 무배당 (표준체형),2025-09-25 16:48:48,-,-,-,-,2.75 %,-,96.4 %,102.3 %,101.2 %,-,-,주계약,중증 갑상선암 진단자금,"3,000만원",32790  원,"25,140  원","2년미만 1,200만원, 2년이상 2,400만원","보험기간 중 피보험자가 암보장개시일 이후에 ‘중증 갑상선암’으로 진단이 확정되었을 경우(최초 1회한, 2년미만 50%지급)",한화생명,한화생명 e암보험(비갱신형) 무배당 (표준체형),1588-6363,"1. 가입나이 : 만19~60세(납입기간에 따라 상이) 2. 보험기간 : 20년만기, 60, 70, 80, 100세만기 3. 납입기간 : 5, 10, 15, 20, 30년납, 60세납, 전기납 4. 납입주기 : 월납 5. 보험가격지수 기준 : 표준체형, 40세, 80세만기, 20년납, 주계약 가입금액 3,000만원 6. 보장범위지수 기준 : 표준체형, 남자 40세, 월납, 개별상품 위험보험료는 일반암 진단 1,000만원(최초1회한) 특정 고액치료비관련암 진단 1,000만원(최초1회한),  중증 갑상선암 진단 800만원(최초1회한),  특정 소액암 진단 600만원(최초1회한),  소액질병 진단 200만원(각각 최초1회한) 지급 기준으로 산출 7. 보험료 기준 : 표준체형, 40세, 주계약 가입금액 3,000만원, 80세만기, 20년납, 월납 *특약공시 : 부가가능한 특약 없음",2025-09-01,CM,비갱신형,,비유니버셜,,,,,무해지/저해지환급
암보험,한화생명,한화생명 e암보험(비갱신형) 무배당 (표준체형),2025-09-25 16:48:48,-,-,-,-,2.75 %,-,96.4 %,102.3 %,101.2 %,-,-,주계약,특정 소액암 진단자금,"3,000만원",32790  원,"25,140  원","2년미만 900만원, 2년이상 1,800만원","보험기간 중 피보험자가 암보장개시일 이후에 ‘특정 소액암’으로 진단이 확정되었을 경우(최초 1회한, 2년미만 50%지급)",한화생명,한화생명 e암보험(비갱신형) 무배당 (표준체형),1588-6363,"1. 가입나이 : 만19~60세(납입기간에 따라 상이) 2. 보험기간 : 20년만기, 60, 70, 80, 100세만기 3. 납입기간 : 5, 10, 15, 20, 30년납, 60세납, 전기납 4. 납입주기 : 월납 5. 보험가격지수 기준 : 표준체형, 40세, 80세만기, 20년납, 주계약 가입금액 3,000만원 6. 보장범위지수 기준 : 표준체형, 남자 40세, 월납, 개별상품 위험보험료는 일반암 진단 1,000만원(최초1회한) 특정 고액치료비관련암 진단 1,000만원(최초1회한),  중증 갑상선암 진단 800만원(최초1회한),  특정 소액암 진단 600만원(최초1회한),  소액질병 진단 200만원(각각 최초1회한) 지급 기준으로 산출 7. 보험료 기준 : 표준체형, 40세, 주계약 가입금액 3,000만원, 80세만기, 20년납, 월납 *특약공시 : 부가가능한 특약 없음",2025-09-01,CM,비갱신형,,비유니버셜,,,,,무해지/저해지환급
암보험,한화생명,한화생명 e암보험(비갱신형) 무배당 (표준체형),2025-09-25 16:48:48,-,-,-,-,2.75 %,-,96.4 %,102.3 %,101.2 %,-,-,주계약,소액질병 진단자금,"3,000만원",32790  원,"25,140  원","2년미만 300만원, 2년이상 600만원","보험기간 중 피보험자가 보장개시일 이후에 ‘기타피부암’으로 진단이 확정되었을 경우(최초 1회한, 2년미만 50%지급)",한화생명,한화생명 e암보험(비갱신형) 무배당 (표준체형),1588-6363,"1. 가입나이 : 만19~60세(납입기간에 따라 상이) 2. 보험기간 : 20년만기, 60, 70, 80, 100세만기 3. 납입기간 : 5, 10, 15, 20, 30년납, 60세납, 전기납 4. 납입주기 : 월납 5. 보험가격지수 기준 : 표준체형, 40세, 80세만기, 20년납, 주계약 가입금액 3,000만원 6. 보장범위지수 기준 : 표준체형, 남자 40세, 월납, 개별상품 위험보험료는 일반암 진단 1,000만원(최초1회한) 특정 고액치료비관련암 진단 1,000만원(최초1회한),  중증 갑상선암 진단 800만원(최초1회한),  특정 소액암 진단 600만원(최초1회한),  소액질병 진단 200만원(각각 최초1회한) 지급 기준으로 산출 7. 보험료 기준 : 표준체형, 40세, 주계약 가입금액 3,000만원, 80세만기, 20년납, 월납 *특약공시 : 부가가능한 특약 없음",2025-09-01,CM,비갱신형,,비유니버셜,,,,,무해지/저해지환급
